Figure,Repetition,Seed,DistributionSeed,p,Method,Epsilon,Accuracy,Unfairness,RuntimeSeconds
2,27,270780,270777,0.7,Our Eps-Fair,0.0,0.733,0.0649394306844513,0.19794229997205548
2,27,270780,270777,0.7,Our Eps-Fair,0.05,0.784,0.10904877960933093,0.18041300002369098
2,27,270780,270777,0.7,Our Eps-Fair,0.1,0.822,0.1619383781750367,0.1828553999948781
2,27,270780,270777,0.7,Our Eps-Fair,0.15,0.829,0.1839930526374765,0.1331388000107836
2,27,270780,270777,0.7,Our Eps-Fair,0.2,0.832,0.1821241480876744,0.008609000011347234
2,27,270781,270777,0.75,Unfair,,0.85,0.26034799524478547,0.03190949998679571
2,27,270781,270777,0.75,Our Eps-Fair,0.0,0.685,0.0253331251926302,0.32267729999148287
2,27,270781,270777,0.75,Our Eps-Fair,0.05,0.75,0.08300811348471565,0.21283679999760352
2,27,270781,270777,0.75,Our Eps-Fair,0.1,0.803,0.15084597187698884,0.2589319000253454
2,27,270781,270777,0.75,Our Eps-Fair,0.15,0.848,0.23079601810824116,0.2102102999924682
2,27,270781,270777,0.75,Our Eps-Fair,0.2,0.852,0.26034799524478547,0.1417747999948915
2,27,270782,270777,0.8,Unfair,,0.853,0.29655111616892194,0.02925010002218187
2,27,270782,270777,0.8,Our Eps-Fair,0.0,0.666,0.06649730123938627,0.20146670000394806
2,27,270782,270777,0.8,Our Eps-Fair,0.05,0.735,0.10381913695759319,0.22825359998387285
2,27,270782,270777,0.8,Our Eps-Fair,0.1,0.783,0.15415993813086282,0.2773065000073984
2,27,270782,270777,0.8,Our Eps-Fair,0.15,0.829,0.21741952804747575,0.18856300000334159
2,27,270782,270777,0.8,Our Eps-Fair,0.2,0.859,0.2700964501380435,0.251004899997497
2,27,270783,270777,0.9,Unfair,,0.858,0.33705006181211516,0.029408999980660155
2,27,270783,270777,0.9,Our Eps-Fair,0.0,0.572,0.08319630647606929,0.310102800023742
2,27,270783,270777,0.9,Our Eps-Fair,0.05,0.632,0.0644846389892419,0.27206180000212044
2,27,270783,270777,0.9,Our Eps-Fair,0.1,0.699,0.12618873299166636,0.29230380000080913
2,27,270783,270777,0.9,Our Eps-Fair,0.15,0.757,0.17194570135746606,0.19589509998331778
2,27,270783,270777,0.9,Our Eps-Fair,0.2,0.811,0.2249160835523763,0.19905269998707809
2,27,270784,270777,0.99,Unfair,,0.907,0.35892514395393477,0.030082199984462932
2,27,270784,270777,0.99,Our Eps-Fair,0.0,0.502,0.04070380150585634,0.2292254000203684
2,27,270784,270777,0.99,Our Eps-Fair,0.05,0.55,0.06903377558012334,0.30131849998724647
2,27,270784,270777,0.99,Our Eps-Fair,0.1,0.619,0.11068725231308027,0.29810450001969
2,27,270784,270777,0.99,Our Eps-Fair,0.15,0.693,0.16921048729959648,0.3645857000083197
2,27,270784,270777,0.99,Our Eps-Fair,0.2,0.756,0.21295164670478725,0.2307247999997344
2,28,280778,280777,0.5,Unfair,,0.858,0.04456641756412924,0.029677100013941526
2,28,280778,280777,0.5,Our Eps-Fair,0.0,0.857,0.07445072090381014,0.17137800002819858
2,28,280778,280777,0.5,Our Eps-Fair,0.05,0.859,0.04061384839416876,0.012048800010234118
2,28,280778,280777,0.5,Our Eps-Fair,0.1,0.861,0.042590132979149015,0.009130499995080754
2,28,280778,280777,0.5,Our Eps-Fair,0.15,0.857,0.04456641756412924,0.007994400017196313
2,28,280778,280777,0.5,Our Eps-Fair,0.2,0.858,0.042590132979149015,0.009796800004551187
2,28,280779,280777,0.6,Unfair,,0.851,0.08699479791916767,0.02947200002381578
2,28,280779,280777,0.6,Our Eps-Fair,0.0,0.83,0.039415766306522604,0.2068124999932479
2,28,280779,280777,0.6,Our Eps-Fair,0.05,0.849,0.08095238095238094,0.09429720000480302
2,28,280779,280777,0.6,Our Eps-Fair,0.1,0.853,0.08699479791916767,0.008123200008412823
2,28,280779,280777,0.6,Our Eps-Fair,0.15,0.853,0.08699479791916767,0.008722900005523115
2,28,280779,280777,0.6,Our Eps-Fair,0.2,0.853,0.08299319727891158,0.008385299996007234
2,28,280780,280777,0.7,Unfair,,0.863,0.1805868893902302,0.03029880000394769
2,28,280780,280777,0.7,Our Eps-Fair,0.0,0.754,0.029200467207475322,0.26954740000655875
2,28,280780,280777,0.7,Our Eps-Fair,0.05,0.8,0.06660906574505193,0.1914870000036899
2,28,280780,280777,0.7,Our Eps-Fair,0.1,0.857,0.1305940895054321,0.20562100000097416
2,28,280780,280777,0.7,Our Eps-Fair,0.15,0.86,0.17859485751772025,0.0984310999920126
2,28,280780,280777,0.7,Our Eps-Fair,0.2,0.861,0.1805868893902302,0.009169800003292039
2,28,280781,280777,0.75,Unfair,,0.864,0.20173475659974852,0.032879000005777925
2,28,280781,280777,0.75,Our Eps-Fair,0.0,0.745,0.03827472470079668,0.24880839997786097
2,28,280781,280777,0.75,Our Eps-Fair,0.05,0.799,0.10425413099461253,0.2238198000122793
2,28,280781,280777,0.75,Our Eps-Fair,0.1,0.833,0.14094194310416175,0.21810639998875558
2,28,280781,280777,0.75,Our Eps-Fair,0.15,0.854,0.18860154834458903,0.17403209998155944
2,28,280781,280777,0.75,Our Eps-Fair,0.2,0.866,0.20387608422287487,0.04757830000016838
2,28,280782,280777,0.8,Unfair,,0.863,0.24727298909195639,0.028909599990583956
2,28,280782,280777,0.8,Our Eps-Fair,0.0,0.652,0.047296189184756726,0.22250570001779124
2,28,280782,280777,0.8,Our Eps-Fair,0.05,0.73,0.09270437081748328,0.20849859999725595
2,28,280782,280777,0.8,Our Eps-Fair,0.1,0.784,0.13267253069012278,0.15084030001889914
2,28,280782,280777,0.8,Our Eps-Fair,0.15,0.814,0.15668062672250688,0.30896840000059456
2,28,280782,280777,0.8,Our Eps-Fair,0.2,0.849,0.21328485313941253,0.14750910000293516
2,28,280783,280777,0.9,Unfair,,0.854,0.3281413087113609,0.029921600013040006
2,28,280783,280777,0.9,Our Eps-Fair,0.0,0.602,0.03356081894821358,0.24479249998694286
2,28,280783,280777,0.9,Our Eps-Fair,0.05,0.671,0.08008831794460056,0.2922561999876052
2,28,280783,280777,0.9,Our Eps-Fair,0.1,0.73,0.13251706142111602,0.2601710000017192
2,28,280783,280777,0.9,Our Eps-Fair,0.15,0.786,0.1922521075873143,0.20631719997618347
2,28,280783,280777,0.9,Our Eps-Fair,0.2,0.829,0.21750301083902046,0.16842739999992773
2,28,280784,280777,0.99,Unfair,,0.918,0.3695198329853862,0.02795029999106191
2,28,280784,280777,0.99,Our Eps-Fair,0.0,0.493,0.032970159361113,0.19472540001152083
2,28,280784,280777,0.99,Our Eps-Fair,0.05,0.553,0.05556601845655737,0.22703700000420213
2,28,280784,280777,0.99,Our Eps-Fair,0.1,0.621,0.13237350686611182,0.24891999998362735
2,28,280784,280777,0.99,Our Eps-Fair,0.15,0.706,0.2171951322132241,0.22003440000116825
2,28,280784,280777,0.99,Our Eps-Fair,0.2,0.779,0.2705332206011404,0.18799310000031255
2,29,290778,290777,0.5,Unfair,,0.885,0.048000000000000015,0.030413800006499514
2,29,290778,290777,0.5,Our Eps-Fair,0.0,0.886,0.06799999999999999,0.14037010000902228
2,29,290778,290777,0.5,Our Eps-Fair,0.05,0.885,0.04400000000000001,0.00891169998794794
2,29,290778,290777,0.5,Our Eps-Fair,0.1,0.883,0.04200000000000001,0.00939639998250641
2,29,290778,290777,0.5,Our Eps-Fair,0.15,0.882,0.04600000000000001,0.008886299998266622
2,29,290778,290777,0.5,Our Eps-Fair,0.2,0.883,0.04600000000000001,0.007593799993628636
2,29,290779,290777,0.6,Unfair,,0.904,0.07279171210468921,0.02824549999786541
2,29,290779,290777,0.6,Our Eps-Fair,0.0,0.825,0.05390018602860991,0.2434363999927882
2,29,290779,290777,0.6,Our Eps-Fair,0.05,0.875,0.04135929180832637,0.19152890000259504
2,29,290779,290777,0.6,Our Eps-Fair,0.1,0.906,0.07279171210468921,0.1449733999907039
2,29,290779,290777,0.6,Our Eps-Fair,0.15,0.907,0.07431522227211496,0.009280400001443923
2,29,290779,290777,0.6,Our Eps-Fair,0.2,0.907,0.07489255244082366,0.008406900014961138
2,29,290780,290777,0.7,Unfair,,0.893,0.16715542521994134,0.0304216000076849
2,29,290780,290777,0.7,Our Eps-Fair,0.0,0.736,0.06432757922100849,0.22513050000998192
2,29,290780,290777,0.7,Our Eps-Fair,0.05,0.787,0.06876050563443001,0.20095119997859
2,29,290780,290777,0.7,Our Eps-Fair,0.1,0.863,0.148994467868304,0.16744839999591932
2,29,290780,290777,0.7,Our Eps-Fair,0.15,0.893,0.16715542521994134,0.08326119999401271
2,29,290780,290777,0.7,Our Eps-Fair,0.2,0.893,0.16926959012480391,0.008073899982264265
2,29,290781,290777,0.75,Unfair,,0.888,0.20366036603660365,0.028493200021330267
2,29,290781,290777,0.75,Our Eps-Fair,0.0,0.756,0.07164716471647165,0.20314319999306463
2,29,290781,290777,0.75,Our Eps-Fair,0.05,0.809,0.11553155315531555,0.32274420000612736
2,29,290781,290777,0.75,Our Eps-Fair,0.1,0.851,0.13669366936693672,0.2829397000023164
2,29,290781,290777,0.75,Our Eps-Fair,0.15,0.881,0.1813981398139814,0.15279250001185574
2,29,290781,290777,0.75,Our Eps-Fair,0.2,0.889,0.20168016801680166,0.08410350000485778
2,29,290782,290777,0.8,Unfair,,0.893,0.260309990035177,0.028899900004034862
2,29,290782,290777,0.8,Our Eps-Fair,0.0,0.698,0.03985128802340335,0.1855312999978196
2,29,290782,290777,0.8,Our Eps-Fair,0.05,0.755,0.0889150348768804,0.1876695999817457
2,29,290782,290777,0.8,Our Eps-Fair,0.1,0.807,0.1289344042516578,0.18533380000735633
2,29,290782,290777,0.8,Our Eps-Fair,0.15,0.873,0.19183684903493292,0.27528370000072755
2,29,290782,290777,0.8,Our Eps-Fair,0.2,0.892,0.23834335818536173,0.12245799999800511
2,29,290783,290777,0.9,Unfair,,0.906,0.3381420221365502,0.029810500011080876
2,29,290783,290777,0.9,Our Eps-Fair,0.0,0.582,0.025951675084546516,0.4146677999815438
2,29,290783,290777,0.9,Our Eps-Fair,0.05,0.656,0.07949580978132234,0.18128560000332072
2,29,290783,290777,0.9,Our Eps-Fair,0.1,0.727,0.12454316787753088,0.21565619998727925
2,29,290783,290777,0.9,Our Eps-Fair,0.15,0.782,0.16249383201415324,0.24841279999236576
2,29,290783,290777,0.9,Our Eps-Fair,0.2,0.854,0.23470439802463985,0.17810259998077527
2,29,290784,290777,0.99,Unfair,,0.932,0.3673469387755102,0.027825700002722442
2,29,290784,290777,0.99,Our Eps-Fair,0.0,0.504,0.04797919167667067,0.30317749999812804
2,29,290784,290777,0.99,Our Eps-Fair,0.05,0.578,0.09207683073229292,0.2265890999988187
2,29,290784,290777,0.99,Our Eps-Fair,0.1,0.659,0.12368947579031613,0.20210530000622384
2,29,290784,290777,0.99,Our Eps-Fair,0.15,0.732,0.19407763105242096,0.21812139998655766
2,29,290784,290777,0.99,Our Eps-Fair,0.2,0.8,0.23825530212084836,0.20284859999082983
